Sni1_IGD_010A_REZN,,voiceovers\sniper\mast\Sni1_IGD_010A_REZN.wav,,0.85,0.85,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,primed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_010A_REZN
Sni1_IGD_102A_REZN,,voiceovers\sniper\mast\Sni1_IGD_102A_REZN.wav,,0.85,0.85,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,primed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_102A_REZN
Sni1_IGD_014A_REZN,,voiceovers\sniper\mast\Sni1_IGD_014A_REZN_A.wav,,0.85,0.85,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,primed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_014A_REZN_A
Sni1_IGD_015A_REZN,,voiceovers\sniper\mast\Sni1_IGD_015A_REZN_B.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_015A_REZN_B
Sni1_IGD_016A_REZN,,voiceovers\sniper\mast\Sni1_IGD_016A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_016A_REZN
Sni1_IGD_017A_REZN,,voiceovers\sniper\mast\Sni1_IGD_017A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_017A_REZN_A
Sni1_IGD_018A_REZN,,voiceovers\sniper\mast\Sni1_IGD_018A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_018A_REZN_A
Sni1_IGD_019A_REZN,,voiceovers\sniper\mast\Sni1_IGD_019A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_019A_REZN
Sni1_IGD_020A_REZN,,voiceovers\sniper\mast\Sni1_IGD_020A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_020A_REZN_A
Sni1_IGD_021A_REZN,,voiceovers\sniper\mast\Sni1_IGD_021A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_021A_REZN
Sni1_IGD_022A_REZN,,voiceovers\sniper\mast\Sni1_IGD_022A_REZN_B.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_022A_REZN_B
Sni1_IGD_023A_REZN,,voiceovers\sniper\mast\Sni1_IGD_023A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_023A_REZN_A
Sni1_IGD_024A_REZN,,voiceovers\sniper\mast\Sni1_IGD_024A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_024A_REZN_A
Sni1_IGD_025A_REZN,,voiceovers\sniper\mast\Sni1_IGD_025A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_025A_REZN_A
Sni1_IGD_026A_REZN,,voiceovers\sniper\mast\Sni1_IGD_026A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_026A_REZN
Sni1_IGD_200A_REZN,,voiceovers\sniper\mast\Sni1_IGD_200A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_200A_REZN
Sni1_IGD_201A_REZN,,voiceovers\sniper\mast\Sni1_IGD_201A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_201A_REZN
Sni1_IGD_202A_REZN,,voiceovers\sniper\mast\Sni1_IGD_202A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_202A_REZN
Sni1_IGD_027A_REZN,,voiceovers\sniper\mast\Sni1_IGD_027A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,primed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_027A_REZN_A
Sni1_IGD_028A_REZN,,voiceovers\sniper\mast\Sni1_IGD_028A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,primed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_028A_REZN_A
Sni1_IGD_029A_REZN,,voiceovers\sniper\mast\Sni1_IGD_029A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,primed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_029A_REZN
Sni1_IGD_104A_REZN,,voiceovers\sniper\mast\Sni1_IGD_104A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_104A_REZN
Sni1_IGD_105A_REZN,,voiceovers\sniper\mast\Sni1_IGD_105A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_105A_REZN
Sni1_IGD_203A_REZN,,voiceovers\sniper\mast\Sni1_IGD_203A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_203A_REZN
Sni1_IGD_204A_REZN,,voiceovers\sniper\mast\Sni1_IGD_204A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_204A_REZN
Sni1_IGD_205A_REZN,,voiceovers\sniper\mast\Sni1_IGD_205A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_205A_REZN
Sni1_IGD_030A_REZN,,voiceovers\sniper\mast\Sni1_IGD_030A_REZN_C.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_030A_REZN_C
Sni1_IGD_031A_REZN,,voiceovers\sniper\mast\Sni1_IGD_031A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_031A_REZN
Sni1_IGD_032A_REZN,,voiceovers\sniper\mast\Sni1_IGD_032A_REZN_B.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_032A_REZN_B
Sni1_IGD_033A_REZN,,voiceovers\sniper\mast\Sni1_IGD_033A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_033A_REZN_A
Sni1_IGD_206A_REZN,,voiceovers\sniper\mast\Sni1_IGD_206A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_206A_REZN_A
Sni1_IGD_034A_REZN,,voiceovers\sniper\mast\Sni1_IGD_034A_REZN_B.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_034A_REZN_B
Sni1_IGD_035A_REZN,,voiceovers\sniper\mast\Sni1_IGD_035A_REZN_C.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,primed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_035A_REZN_C
Sni1_IGD_037A_REZN,,voiceovers\sniper\mast\Sni1_IGD_037A_REZN_C.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,primed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_037A_REZN_C
Sni1_IGD_038A_REZN,,voiceovers\sniper\mast\Sni1_IGD_038A_REZN_B.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,primed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_038A_REZN_B
Sni1_IGD_039A_REZN,,voiceovers\sniper\mast\Sni1_IGD_039A_REZN_D.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,primed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_039A_REZN_D
Sni1_IGD_040A_REZN,,voiceovers\sniper\mast\Sni1_IGD_040A_REZN_B.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,primed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_040A_REZN_B
Sni1_IGD_041A_REZN,,voiceovers\sniper\mast\Sni1_IGD_041A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,primed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_041A_REZN_A
Sni1_IGD_042A_REZN,,voiceovers\sniper\mast\Sni1_IGD_042A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_042A_REZN_A
Sni1_IGD_043A_REZN,,voiceovers\sniper\mast\Sni1_IGD_043A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_043A_REZN
Sni1_IGD_044A_REZN,,voiceovers\sniper\mast\Sni1_IGD_044A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_044A_REZN
Sni1_IGD_045A_REZN,,voiceovers\sniper\mast\Sni1_IGD_045A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_045A_REZN
Sni1_IGD_046A_REZN,,voiceovers\sniper\mast\Sni1_IGD_046A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_046A_REZN
Sni1_IGD_047A_REZN,,voiceovers\sniper\mast\Sni1_IGD_047A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_047A_REZN_A
Sni1_IGD_048A_REZN,,voiceovers\sniper\mast\Sni1_IGD_048A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_048A_REZN
Sni1_IGD_049A_REZN,,voiceovers\sniper\mast\Sni1_IGD_049A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_049A_REZN_A
Sni1_IGD_050A_REZN,,voiceovers\sniper\mast\Sni1_IGD_050A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_050A_REZN_A
Sni1_IGD_051A_REZN,,voiceovers\sniper\mast\Sni1_IGD_051A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_051A_REZN_A
Sni1_IGD_700A_REZN,,voiceovers\sniper\mast\Sni1_IGD_700A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_700A_REZN
Sni1_IGD_052A_REZN,,voiceovers\sniper\mast\Sni1_IGD_052A_REZN_B.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_052A_REZN_B
Sni1_IGD_053A_REZN,,voiceovers\sniper\mast\Sni1_IGD_053A_REZN_B.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_053A_REZN_B
Sni1_IGD_054A_REZN,,voiceovers\sniper\mast\Sni1_IGD_054A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_054A_REZN_A
Sni1_IGD_055A_REZN,,voiceovers\sniper\mast\Sni1_IGD_055A_REZN_B.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_055A_REZN_B
Sni1_IGD_056A_REZN,,voiceovers\sniper\mast\Sni1_IGD_056A_REZN_A.wav,1,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_056A_REZN_A
Sni1_IGD_056A_REZN,,voiceovers\sniper\mast\Sni1_IGD_056B_REZN_A.wav,2,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_056B_REZN_A
Sni1_IGD_057A_REZN,,voiceovers\sniper\mast\Sni1_IGD_057A_REZN_A.wav,1,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_057A_REZN_A
Sni1_IGD_057A_REZN,,voiceovers\sniper\mast\Sni1_IGD_057B_REZN_A.wav,2,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_057B_REZN_A
Sni1_IGD_058A_REZN,,voiceovers\sniper\mast\Sni1_IGD_058A_REZN.wav,1,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_058A_REZN
Sni1_IGD_058A_REZN,,voiceovers\sniper\mast\Sni1_IGD_058B_REZN_A.wav,2,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_058B_REZN_A
Sni1_IGD_059A_REZN,,voiceovers\sniper\mast\Sni1_IGD_059A_REZN.wav,1,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_059A_REZN
Sni1_IGD_059A_REZN,,voiceovers\sniper\mast\Sni1_IGD_059B_REZN_A.wav,2,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_059B_REZN_A
Sni1_IGD_060A_REZN,,voiceovers\sniper\mast\Sni1_IGD_060A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_060A_REZN
Sni1_IGD_061A_REZN,,voiceovers\sniper\mast\Sni1_IGD_061A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_061A_REZN
Sni1_IGD_062A_REZN,,voiceovers\sniper\mast\Sni1_IGD_062A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_062A_REZN_A
Sni1_IGD_063A_REZN,,voiceovers\sniper\mast\Sni1_IGD_063A_REZN_B.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_063A_REZN_B
Sni1_IGD_064A_REZN,,voiceovers\sniper\mast\Sni1_IGD_064A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_064A_REZN_A
Sni1_IGD_065A_REZN,,voiceovers\sniper\mast\Sni1_IGD_065A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_065A_REZN_A
Sni1_IGD_066A_REZN,,voiceovers\sniper\mast\Sni1_IGD_066A_REZN_B.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_066A_REZN_B
Sni1_IGD_067A_REZN,,voiceovers\sniper\mast\Sni1_IGD_067A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_067A_REZN
Sni1_IGD_068A_REZN,,voiceovers\sniper\mast\Sni1_IGD_068A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_068A_REZN
Sni1_IGD_069A_REZN,,voiceovers\sniper\mast\Sni1_IGD_069A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_069A_REZN
Sni1_IGD_108A_REZN,,voiceovers\sniper\mast\Sni1_IGD_108A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_108A_REZN_A
Sni1_IGD_109A_REZN,,voiceovers\sniper\mast\Sni1_IGD_109A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_109A_REZN_A
Sni1_IGD_800A_REZN,,voiceovers\sniper\mast\Sni1_IGD_800A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_800A_REZN_A
Sni1_IGD_801A_REZN,,voiceovers\sniper\mast\Sni1_IGD_801A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_801A_REZN_A
Sni1_IGD_802A_REZN,,voiceovers\sniper\mast\Sni1_IGD_802A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_802A_REZN
Sni1_IGD_803A_REZN,,voiceovers\sniper\mast\Sni1_IGD_803A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_803A_REZN
Sni1_IGD_804A_REZN,,voiceovers\sniper\mast\Sni1_IGD_804A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_804A_REZN
Sni1_IGD_070A_REZN,,voiceovers\sniper\mast\Sni1_IGD_070A_REZN_B.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_070A_REZN_B
Sni1_IGD_071A_REZN,,voiceovers\sniper\mast\Sni1_IGD_071A_REZN_B.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_071A_REZN_B
Sni1_IGD_072A_REZN,,voiceovers\sniper\mast\Sni1_IGD_072A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_072A_REZN
Sni1_IGD_073A_REZN,,voiceovers\sniper\mast\Sni1_IGD_073A_REZN_E.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_073A_REZN_E
Sni1_IGD_207A_REZN,,voiceovers\sniper\mast\Sni1_IGD_207A_REZN_C.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_207A_REZN_C
Sni1_IGD_074A_REZN,,voiceovers\sniper\mast\Sni1_IGD_074A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_074A_REZN_A
Sni1_IGD_075A_REZN,,voiceovers\sniper\mast\Sni1_IGD_075A_REZN_B.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_075A_REZN_B
Sni1_IGD_076A_REZN,,voiceovers\sniper\mast\Sni1_IGD_076A_REZN_A.wav,,1,1,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_076A_REZN_A
Sni1_IGD_077A_REZN,,voiceovers\sniper\mast\Sni1_IGD_077A_REZN.wav,,1,1,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_077A_REZN
Sni1_IGD_078A_REZN,,voiceovers\sniper\mast\Sni1_IGD_078A_REZN.wav,,1,1,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_078A_REZN
Sni1_IGD_208A_REZN,,voiceovers\sniper\mast\Sni1_IGD_208A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_208A_REZN
Sni1_IGD_209A_REZN,,voiceovers\sniper\mast\Sni1_IGD_209A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_209A_REZN_A
