#Pby1_IGD_003A_PBR1,,,voiceovers/pby_fly/PBY1_IGD_003A_PBR1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_003A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_003A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_004A_PBR1,,,voiceovers/pby_fly/PBY1_IGD_004A_PBR1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_004A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_004A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_005A_PBR1,,,voiceovers/pby_fly/PBY1_IGD_005A_PBR1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_005A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_005A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_006A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_006A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_007A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_007A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_008A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_008A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_009A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_009A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_010A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_010A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_011A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_011A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_012A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_012A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_013A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_013A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_014A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_014A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_015A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_015A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_016A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_016A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_017A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_017A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_018A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_018A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_019A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_019A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_020A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_020A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_021A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_021A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_022A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_022A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_023A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_023A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_024A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_024A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_025A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_025A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_026A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_026A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_027A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_027A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_028A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_028A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_029A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_029A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_030A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_030A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_031A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_031A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_032A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_032A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_033A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_033A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_034A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_034A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_035A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_035A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_036A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_036A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_037A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_037A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_038A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_038A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_039A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_039A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_040A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_040A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_041A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_041A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_042A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_042A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_043A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_043A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_044A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_044A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_045A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_045A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
# The next 2 lines should be cut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Pby1_INT_000A_PLT2,,,voiceovers/pby_fly/PBY1_INT_000A_PLT2.wav,,0.6,0.6,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_INT_001A_PLT1,,,voiceovers/pby_fly/PBY1_INT_001A_PLT1.wav,,0.6,0.6,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_INT_002A_GUN2,,,voiceovers/pby_fly/PBY1_INT_002A_GUN2.wav,,0.6,0.6,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_INT_003A_RADO,,,voiceovers/pby_fly/PBY1_INT_003A_RADO.wav,,0.7,0.7,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_INT_004A_RADO,,,voiceovers/pby_fly/PBY1_INT_004A_RADO.wav,,0.7,0.7,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_INT_005A_PLT1,,,voiceovers/pby_fly/PBY1_INT_005A_PLT1.wav,,0.7,0.7,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_INT_006A_RADO,,,voiceovers/pby_fly/PBY1_INT_006A_RADO.wav,,0.7,0.7,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_INT_007A_PLT1,,,voiceovers/pby_fly/PBY1_INT_007A_PLT1.wav,,0.7,0.7,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_INT_008A_PLT2,,,voiceovers/pby_fly/PBY1_INT_008A_PLT2.wav,,0.7,0.7,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_INT_009A_RADO,,,voiceovers/pby_fly/PBY1_INT_009A_RADO.wav,,0.7,0.7,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_INT_010A_RADO,,,voiceovers/pby_fly/PBY1_INT_010A_RADO.wav,,0.7,0.7,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_INT_011A_GUN2,,,voiceovers/pby_fly/PBY1_INT_011A_GUN2.wav,,0.7,0.7,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_INT_012A_PLT1,,,voiceovers/pby_fly/PBY1_INT_012A_PLT1.wav,,0.7,0.7,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_INT_013A_PLT2,,,voiceovers/pby_fly/PBY1_INT_013A_PLT2.wav,,0.7,0.7,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_INT_014A_PLT1,,,voiceovers/pby_fly/PBY1_INT_014A_PLT1.wav,,0.7,0.7,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_INT_015A_PLT2,,,voiceovers/pby_fly/PBY1_INT_015A_PLT2.wav,,0.7,0.7,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_INT_016A_PLT1,,,voiceovers/pby_fly/PBY1_INT_016A_PLT1.wav,,0.7,0.7,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_INT_017A_PLT1,,,voiceovers/pby_fly/PBY1_INT_017A_PLT1.wav,,0.78,0.78,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_INT_018A_COMM,,,voiceovers/pby_fly/PBY1_INT_018A_COMM.wav,,0.78,0.78,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_INT_019A_COMM,,,voiceovers/pby_fly/PBY1_INT_019A_COMM.wav,,0.78,0.78,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_INT_020A_PLT1,,,voiceovers/pby_fly/PBY1_INT_020A_PLT1.wav,,0.78,0.78,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_INT_021A_PLT1,,,voiceovers/pby_fly/PBY1_INT_021A_PLT1.wav,,0.78,0.78,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_INT_022A_PLT1,,,voiceovers/pby_fly/PBY1_INT_022A_PLT1.wav,,0.78,0.78,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_INT_023A_PLT1,,,voiceovers/pby_fly/PBY1_INT_023A_PLT1.wav,,0.78,0.78,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_000A_PLT1,,,voiceovers/pby_fly/PBY1_MID_000A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_001A_GUN2,,,voiceovers/pby_fly/PBY1_MID_001A_GUN2.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_002A_PLT1,,,voiceovers/pby_fly/PBY1_MID_002A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_003A_PLT1,,,voiceovers/pby_fly/PBY1_MID_003A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_004A_PLT1,,,voiceovers/pby_fly/PBY1_MID_004A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_005A_PLT1,,,voiceovers/pby_fly/PBY1_MID_005A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_006A_PLT1,,,voiceovers/pby_fly/PBY1_MID_006A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_007A_PLT2,,,voiceovers/pby_fly/PBY1_MID_007A_PLT2.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_008A_PLT1,,,voiceovers/pby_fly/PBY1_MID_008A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_009A_PLT2,,,voiceovers/pby_fly/PBY1_MID_009A_PLT2.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_010A_PLT1,,,voiceovers/pby_fly/PBY1_MID_010A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_011A_RADO,,,voiceovers/pby_fly/PBY1_MID_011A_RADO.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_012A_PLT1,,,voiceovers/pby_fly/PBY1_MID_012A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_013A_PLT1,,,voiceovers/pby_fly/PBY1_MID_013A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_014A_PLT1,,,voiceovers/pby_fly/PBY1_MID_014A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_015A_GUN2,,,voiceovers/pby_fly/PBY1_MID_015A_GUN2.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_016A_GUN2,,,voiceovers/pby_fly/PBY1_MID_016A_GUN2_wmedit.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
# The next line should be cut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Pby1_MID_017A_GUN2,,,voiceovers/pby_fly/PBY1_MID_017A_GUN2.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_018A_RADO,,,voiceovers/pby_fly/PBY1_MID_018A_RADO.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_019A_GUN2,,,voiceovers/pby_fly/PBY1_MID_019A_GUN2.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_020A_PLT1,,,voiceovers/pby_fly/PBY1_MID_020A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_021A_PLT2,,,voiceovers/pby_fly/PBY1_MID_021A_PLT2.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_022A_GUN2,,,voiceovers/pby_fly/PBY1_MID_022A_GUN2_wmedit.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_023A_GUN2,,,voiceovers/pby_fly/PBY1_MID_023A_GUN2.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_024A_PLT1,,,voiceovers/pby_fly/PBY1_MID_024A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_025A_PLT1,,,voiceovers/pby_fly/PBY1_MID_025A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_026A_PLT1,,,voiceovers/pby_fly/PBY1_MID_026A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_027A_PLT1,,,voiceovers/pby_fly/PBY1_MID_027A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_028A_PLT2,,,voiceovers/pby_fly/PBY1_MID_028A_PLT2.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_029A_GUN2,,,voiceovers/pby_fly/PBY1_MID_029A_GUN2.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_030A_PLT1,,,voiceovers/pby_fly/PBY1_MID_030A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_031A_GUN2,,,voiceovers/pby_fly/PBY1_MID_031A_GUN2_wmedit.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_032A_GUN2,,,voiceovers/pby_fly/PBY1_MID_032A_GUN2.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_033A_PLT1,,,voiceovers/pby_fly/PBY1_MID_033A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_034A_PLT2,,,voiceovers/pby_fly/PBY1_MID_034A_PLT2.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_MID_035A_PLT1,,,voiceovers/pby_fly/PBY1_MID_035A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
